entity_id,country,location_name,month,valid_pairs,bias_mm,mae_mm,rmse_mm,smape_pct,pearson_corr,spearman_corr,wet_day_agreement_pct,wet_day_cohen_kappa,wet_day_jaccard,mean_daily_rainfall_mm,mean_abs_diff_relative_to_mean,high_gap_10mm_ratio,high_gap_20mm_ratio,month_name
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,12,186.0,0.23801075268817187,7.946505376344087,11.75138955407457,76.4015616526135,0.38780699711341093,0.47442274264949436,88.70967741935483,0.03650715342871321,0.8864864864864865,11.43459677419355,0.6949528289080905,0.2956989247311828,0.0913978494623656,Dec
SEA_TH_BANGKOK,Thailand,Bangkok,1,186.0,-0.23521505376344087,0.4059677419354838,2.1855836306240057,48.27401812947759,0.28893372746610707,0.5618640282386097,93.54838709677419,0.46653919694072576,0.3333333333333333,0.2689516129032258,1.5094452717489888,0.010752688172043012,0.005376344086021506,Jan
SEA_TH_BANGKOK,Thailand,Bangkok,2,170.0,-0.802470588235294,1.372470588235294,3.78034078762593,82.21320057996346,0.6242011871967722,0.6765201588964923,87.05882352941177,0.607225372820836,0.5217391304347826,1.2440588235294119,1.103220009515592,0.03529411764705882,0.0058823529411764705,Feb
SEA_TH_BANGKOK,Thailand,Bangkok,3,186.0,-0.6047849462365592,1.1656451612903227,2.625510600622,120.34973052291238,0.7243217526103596,0.5746225131649478,82.79569892473118,0.5297835361036499,0.4666666666666667,1.3605107526881721,0.8567702667034468,0.026881720430107527,0.0,Mar
SEA_TH_BANGKOK,Thailand,Bangkok,4,180.0,-0.4146666666666667,2.7,5.308513183766451,112.61050683176788,0.48383129375234346,0.6047339771891622,73.33333333333333,0.45170706942505384,0.5151515151515151,2.7371111111111115,0.9864415032524976,0.06666666666666667,0.016666666666666666,Apr
SEA_TH_BANGKOK,Thailand,Bangkok,5,186.0,0.44849462365591397,3.779139784946237,6.267470464350461,86.43088586473117,0.6391063272125469,0.7312715981225696,77.95698924731182,0.47973802701596396,0.7266666666666667,5.744677419354838,0.6578506517277704,0.08602150537634409,0.016129032258064516,May
SEA_TH_BANGKOK,Thailand,Bangkok,6,180.0,-0.5952222222222222,4.572,7.072389428066177,94.95839118982404,0.2623932518066834,0.3151943605143906,69.44444444444444,0.05857740585774022,0.6783625730994152,5.1135,0.8941038425942889,0.1111111111111111,0.03888888888888889,Jun
SEA_TH_BANGKOK,Thailand,Bangkok,7,186.0,-0.5114516129032257,5.262956989247311,7.877549459309727,80.74574910020004,0.39865511857506875,0.4139347523855853,80.10752688172043,-0.012356575463371934,0.7989130434782609,7.312553763440861,0.7197153222776655,0.14516129032258066,0.016129032258064516,Jul
SEA_TH_BANGKOK,Thailand,Bangkok,8,186.0,0.0339247311827956,4.73005376344086,6.320042151417894,85.26959839424741,0.5961785623959298,0.531124674367153,84.40860215053763,0.38156386149965604,0.8323699421965318,6.907284946236558,0.6847920419633539,0.11290322580645161,0.005376344086021506,Aug
SEA_TH_BANGKOK,Thailand,Bangkok,9,180.0,0.5917777777777778,6.364555555555555,8.828750257602211,65.44434808486757,0.4698587001453514,0.47220483155648174,92.22222222222223,0.18340894361633175,0.9213483146067416,11.02922222222222,0.5770629539184433,0.24444444444444444,0.05555555555555555,Sep
SEA_TH_BANGKOK,Thailand,Bangkok,10,186.0,-1.2603225806451614,5.759354838709679,9.898106096677045,87.88792199932529,0.6191181060170308,0.7435929793328016,82.79569892473118,0.5550239234449762,0.7922077922077922,8.201021505376344,0.7022728612809691,0.1774193548387097,0.05913978494623656,Oct
SEA_TH_BANGKOK,Thailand,Bangkok,11,180.0,-1.2645555555555557,2.45,5.1212706756559285,90.34485500490351,0.6271544895809411,0.7817326422968693,82.22222222222221,0.6184925155649754,0.6097560975609756,2.6332777777777783,0.9303993751609275,0.06111111111111111,0.005555555555555556,Nov
SEA_TH_BANGKOK,Thailand,Bangkok,12,186.0,-0.3322043010752688,0.40274193548387105,1.3336676328226271,52.144679632829636,0.6077926766418604,0.6231155545504331,92.47311827956989,0.46726677577741393,0.3333333333333333,0.2973387096774193,1.3544887396811338,0.0,0.0,Dec
SEA_TL_DILI,Timor-Leste,Dili,1,186.0,-1.4410215053763442,8.020591397849461,11.559486887261658,114.78902952402794,0.31781472107152414,0.32637091716812305,69.35483870967742,0.16374822527212496,0.6705202312138728,8.252607526881722,0.9718857186351846,0.2903225806451613,0.0967741935483871,Jan
