entity_id,month,source_bias_train_city_month_mm,source_bias_train_city_month_std_mm,source_bias_train_city_month_n,source_bias_train_city_fallback_mm,source_bias_train_global_fallback_mm,bias_formula
SEA_PH_MANILA,4,5.8775,20.632491519506825,120,4.26741273100616,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_PH_MANILA,5,0.01733870967741944,5.076647653376996,124,4.26741273100616,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_PH_MANILA,6,1.5030000000000001,15.675243908680933,120,4.26741273100616,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_PH_MANILA,7,-1.0421774193548385,11.01233060262903,124,4.26741273100616,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_PH_MANILA,8,-1.544032258064516,9.278875993689539,124,4.26741273100616,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_PH_MANILA,9,-0.17025000000000007,8.234452267070074,120,4.26741273100616,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_PH_MANILA,10,7.449354838709677,18.54565781984093,124,4.26741273100616,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_PH_MANILA,11,10.245083333333334,20.49589977424807,120,4.26741273100616,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_PH_MANILA,12,9.991935483870968,15.911719446233372,124,4.26741273100616,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_SG_SINGAPORE,1,3.516532258064516,10.323434863900427,124,1.8043737166324436,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_SG_SINGAPORE,2,7.121681415929204,19.78486104605953,113,1.8043737166324436,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_SG_SINGAPORE,3,2.739274193548387,16.72113181164535,124,1.8043737166324436,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_SG_SINGAPORE,4,-0.1589166666666667,10.801214979575864,120,1.8043737166324436,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_SG_SINGAPORE,5,-0.912016129032258,12.800183940487218,124,1.8043737166324436,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_SG_SINGAPORE,6,-2.9578333333333333,17.468473652173923,120,1.8043737166324436,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_SG_SINGAPORE,7,2.1175,17.320845452665466,124,1.8043737166324436,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_SG_SINGAPORE,8,3.1499193548387097,26.187823971908916,124,1.8043737166324436,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_SG_SINGAPORE,9,2.6044166666666664,17.62961463736247,120,1.8043737166324436,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_SG_SINGAPORE,10,0.6257258064516129,15.368514068450931,124,1.8043737166324436,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_SG_SINGAPORE,11,2.2169166666666666,20.002232555889556,120,1.8043737166324436,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_SG_SINGAPORE,12,1.8831451612903225,16.0467757502483,124,1.8043737166324436,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TH_BANGKOK,1,-0.2608064516129032,2.5063576386144417,124,-0.4112799452429843,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TH_BANGKOK,2,-0.6549557522123894,4.099037588240729,113,-0.4112799452429843,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TH_BANGKOK,3,-0.48854838709677423,2.575131125731819,124,-0.4112799452429843,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TH_BANGKOK,4,-0.45333333333333337,5.654567178130329,120,-0.4112799452429843,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TH_BANGKOK,5,0.16943548387096777,5.449393537140907,124,-0.4112799452429843,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TH_BANGKOK,6,-0.0051666666666666155,7.577397059048458,120,-0.4112799452429843,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TH_BANGKOK,7,0.42846774193548387,7.7217237685830575,124,-0.4112799452429843,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TH_BANGKOK,8,-0.2564516129032259,6.428089550874538,124,-0.4112799452429843,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TH_BANGKOK,9,0.06608333333333334,9.071401575700362,120,-0.4112799452429843,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TH_BANGKOK,10,-1.8316935483870966,10.268326683590352,124,-0.4112799452429843,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TH_BANGKOK,11,-1.2914999999999999,4.028616262638654,120,-0.4112799452429843,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TH_BANGKOK,12,-0.37975806451612903,1.4516161241477221,124,-0.4112799452429843,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TL_DILI,1,-1.9945967741935484,12.050234919896997,124,-2.3604928131416836,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TL_DILI,2,-0.11292035398230099,15.548577087023107,113,-2.3604928131416836,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TL_DILI,3,-6.233145161290322,11.060287883971098,124,-2.3604928131416836,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TL_DILI,4,-5.588833333333333,14.365371831983621,120,-2.3604928131416836,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TL_DILI,5,-1.122741935483871,5.358628683138585,124,-2.3604928131416836,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TL_DILI,6,-2.1031666666666666,5.571417903099747,120,-2.3604928131416836,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TL_DILI,7,-0.9176612903225807,3.618006932105824,124,-2.3604928131416836,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TL_DILI,8,-0.5781451612903226,1.5440635686266728,124,-2.3604928131416836,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TL_DILI,9,-0.8411666666666666,3.0963323881171227,120,-2.3604928131416836,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TL_DILI,10,-3.0694354838709677,5.460696715788205,124,-2.3604928131416836,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_TL_DILI,11,-3.907166666666667,9.588972586576023,120,-2.3604928131416836,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
