entity_id,date,country,location_name,canonical_latitude,canonical_longitude,nasa_power_precipitation_mm,nasa_power_temp_mean_c,nasa_power_temp_max_c,nasa_power_temp_min_c,nasa_power_relative_humidity_pct,nasa_power_wind_speed_ms,nasa_power_surface_pressure_kpa,open_meteo_precipitation_mm,open_meteo_temp_mean_c,open_meteo_temp_max_c,open_meteo_temp_min_c,open_meteo_relative_humidity_pct,open_meteo_wind_speed_ms,open_meteo_surface_pressure_kpa,precipitation_mm_mean_two_sources,precipitation_mm_abs_diff
SEA_MM_YANGON,2025-12-18,Myanmar,Yangon,16.8409,96.1735,0.0,24.68,29.94,19.72,78.41,1.12,101.16,0.0,25.6,31.1,21.0,68.0,1.7222,101.21,0.0,0.0
SEA_MM_YANGON,2025-12-19,Myanmar,Yangon,16.8409,96.1735,0.0,24.42,30.01,19.04,74.99,1.15,101.04,0.0,25.4,31.4,19.6,61.0,2.3889,101.09,0.0,0.0
SEA_MM_YANGON,2025-12-20,Myanmar,Yangon,16.8409,96.1735,0.0,23.44,29.57,17.82,73.72,1.42,101.02,0.0,24.9,30.9,19.1,58.0,2.0,101.07,0.0,0.0
SEA_MM_YANGON,2025-12-21,Myanmar,Yangon,16.8409,96.1735,0.0,22.99,29.39,17.75,76.89,1.98,101.11,0.0,25.9,31.6,20.4,60.0,1.9722,101.18,0.0,0.0
SEA_MM_YANGON,2025-12-22,Myanmar,Yangon,16.8409,96.1735,0.0,23.06,29.26,18.03,75.09,1.66,101.07,0.0,26.0,31.5,21.1,57.0,1.8056,101.05,0.0,0.0
SEA_MM_YANGON,2025-12-23,Myanmar,Yangon,16.8409,96.1735,0.0,23.86,30.18,17.91,69.0,1.13,100.96,0.0,26.6,32.5,20.9,55.0,1.6944,101.0,0.0,0.0
SEA_MM_YANGON,2025-12-24,Myanmar,Yangon,16.8409,96.1735,0.0,24.54,30.63,18.76,69.22,0.92,100.94,0.0,26.0,31.8,20.5,54.0,2.2778,101.03,0.0,0.0
SEA_MM_YANGON,2025-12-25,Myanmar,Yangon,16.8409,96.1735,0.0,24.65,30.45,18.49,68.56,1.17,101.03,0.0,25.9,31.9,20.0,57.0,2.3611,101.1,0.0,0.0
SEA_MM_YANGON,2025-12-26,Myanmar,Yangon,16.8409,96.1735,0.0,24.66,31.1,18.75,71.85,1.31,100.98,0.0,26.3,32.2,20.5,62.0,2.1111,101.07,0.0,0.0
SEA_MM_YANGON,2025-12-27,Myanmar,Yangon,16.8409,96.1735,0.0,24.23,30.87,18.79,75.36,1.45,101.09,0.0,26.5,32.2,20.8,61.0,1.9167,101.16,0.0,0.0
SEA_MM_YANGON,2025-12-28,Myanmar,Yangon,16.8409,96.1735,0.0,24.65,31.29,18.9,75.27,1.11,101.15,0.0,26.8,32.3,21.5,62.0,1.8333,101.2,0.0,0.0
SEA_MM_YANGON,2025-12-29,Myanmar,Yangon,16.8409,96.1735,0.0,25.1,30.96,19.87,72.63,1.04,101.07,0.0,26.5,32.0,21.3,66.0,1.6667,101.13,0.0,0.0
SEA_MM_YANGON,2025-12-30,Myanmar,Yangon,16.8409,96.1735,0.0,24.25,30.55,18.93,74.11,0.97,100.98,0.0,25.5,31.4,20.0,69.0,1.5,101.02,0.0,0.0
SEA_MM_YANGON,2025-12-31,Myanmar,Yangon,16.8409,96.1735,0.0,23.64,30.5,17.49,71.56,0.94,100.85,0.0,25.2,31.3,19.8,71.0,1.1111,100.88,0.0,0.0
SEA_MY_KUALA_LUMPUR,2020-01-01,Malaysia,Kuala Lumpur,3.139,101.6869,4.1,24.78,29.55,20.85,87.05,1.35,98.63,0.1,27.2,31.7,23.2,74.0,2.0556,100.66,2.0999999999999996,3.9999999999999996
SEA_MY_KUALA_LUMPUR,2020-01-02,Malaysia,Kuala Lumpur,3.139,101.6869,7.73,24.96,29.8,21.42,88.94,1.22,98.69,2.3,27.6,31.7,24.1,79.0,1.3056,100.66,5.015000000000001,5.430000000000001
SEA_MY_KUALA_LUMPUR,2020-01-03,Malaysia,Kuala Lumpur,3.139,101.6869,1.2,25.11,29.69,21.63,87.85,1.1,98.61,2.9,27.1,31.6,23.5,80.0,1.4444,100.52,2.05,1.7
SEA_MY_KUALA_LUMPUR,2020-01-04,Malaysia,Kuala Lumpur,3.139,101.6869,0.04,25.06,29.8,21.68,87.06,1.16,98.44,1.6,27.5,32.2,22.9,78.0,1.3611,100.38,0.8200000000000001,1.56
SEA_MY_KUALA_LUMPUR,2020-01-05,Malaysia,Kuala Lumpur,3.139,101.6869,3.21,24.91,30.1,20.57,87.68,1.15,98.42,0.3,27.1,32.3,22.4,76.0,1.4722,100.43,1.755,2.91
SEA_MY_KUALA_LUMPUR,2020-01-06,Malaysia,Kuala Lumpur,3.139,101.6869,2.0,25.1,29.99,20.53,85.77,0.85,98.47,0.5,27.7,32.2,23.6,75.0,1.1667,100.45,1.25,1.5
SEA_MY_KUALA_LUMPUR,2020-01-07,Malaysia,Kuala Lumpur,3.139,101.6869,0.18,25.33,29.3,22.08,86.01,0.85,98.39,1.5,27.8,31.4,25.2,78.0,1.25,100.37,0.84,1.32
SEA_MY_KUALA_LUMPUR,2020-01-08,Malaysia,Kuala Lumpur,3.139,101.6869,5.86,25.51,29.92,22.35,87.1,1.05,98.33,1.7,27.5,32.1,23.5,82.0,1.3056,100.28,3.7800000000000002,4.16
SEA_MY_KUALA_LUMPUR,2020-01-09,Malaysia,Kuala Lumpur,3.139,101.6869,7.46,25.34,29.75,21.76,87.7,1.08,98.31,2.8,27.4,31.9,23.7,78.0,1.5278,100.32,5.13,4.66
SEA_MY_KUALA_LUMPUR,2020-01-10,Malaysia,Kuala Lumpur,3.139,101.6869,1.39,25.67,30.06,21.84,84.42,0.59,98.33,4.5,27.3,31.4,24.1,80.0,0.8333,100.35,2.945,3.1100000000000003
SEA_MY_KUALA_LUMPUR,2020-01-11,Malaysia,Kuala Lumpur,3.139,101.6869,0.75,25.64,29.27,23.29,85.68,0.43,98.37,4.1,27.1,31.0,24.3,83.0,1.1944,100.36,2.425,3.3499999999999996
SEA_MY_KUALA_LUMPUR,2020-01-12,Malaysia,Kuala Lumpur,3.139,101.6869,14.42,26.39,30.27,23.15,81.51,0.6,98.3,5.7,26.3,30.1,23.5,87.0,1.0833,100.28,10.06,8.719999999999999
SEA_MY_KUALA_LUMPUR,2020-01-13,Malaysia,Kuala Lumpur,3.139,101.6869,1.26,25.37,30.53,21.49,84.65,0.85,98.27,2.0,27.1,30.6,24.5,81.0,1.4444,100.27,1.63,0.74
SEA_MY_KUALA_LUMPUR,2020-01-14,Malaysia,Kuala Lumpur,3.139,101.6869,0.02,25.41,30.68,21.09,83.33,0.98,98.33,1.9,27.5,32.1,24.0,77.0,1.3611,100.32,0.96,1.88
SEA_MY_KUALA_LUMPUR,2020-01-15,Malaysia,Kuala Lumpur,3.139,101.6869,1.85,25.48,30.48,21.57,84.53,1.01,98.39,0.3,28.0,32.8,23.6,73.0,1.4722,100.36,1.075,1.55
SEA_MY_KUALA_LUMPUR,2020-01-16,Malaysia,Kuala Lumpur,3.139,101.6869,0.85,25.81,31.21,20.97,82.69,0.74,98.39,1.5,27.3,30.6,24.3,78.0,1.25,100.43,1.175,0.65
SEA_MY_KUALA_LUMPUR,2020-01-17,Malaysia,Kuala Lumpur,3.139,101.6869,0.11,25.74,31.02,21.69,83.19,0.96,98.45,2.9,27.5,30.8,24.4,81.0,1.25,100.45,1.505,2.79
SEA_MY_KUALA_LUMPUR,2020-01-18,Malaysia,Kuala Lumpur,3.139,101.6869,5.11,25.94,30.9,21.28,85.46,0.83,98.38,5.8,27.5,31.2,24.9,79.0,1.2222,100.42,5.455,0.6899999999999995
SEA_MY_KUALA_LUMPUR,2020-01-19,Malaysia,Kuala Lumpur,3.139,101.6869,18.63,26.03,30.64,22.46,87.47,1.15,98.4,4.0,27.9,32.0,25.1,76.0,1.3056,100.45,11.315,14.629999999999999
SEA_MY_KUALA_LUMPUR,2020-01-20,Malaysia,Kuala Lumpur,3.139,101.6869,1.63,26.02,30.77,22.78,86.3,1.31,98.47,4.0,28.2,31.9,25.1,76.0,1.1944,100.55,2.815,2.37
SEA_MY_KUALA_LUMPUR,2020-01-21,Malaysia,Kuala Lumpur,3.139,101.6869,0.91,25.22,29.14,22.88,88.5,1.28,98.57,0.6,27.5,32.0,23.5,79.0,1.8889,100.6,0.755,0.31000000000000005
SEA_MY_KUALA_LUMPUR,2020-01-22,Malaysia,Kuala Lumpur,3.139,101.6869,0.17,25.53,30.64,21.41,85.55,1.09,98.56,0.1,28.0,32.6,23.5,75.0,2.0278,100.52,0.135,0.07
SEA_MY_KUALA_LUMPUR,2020-01-23,Malaysia,Kuala Lumpur,3.139,101.6869,0.02,25.63,30.84,21.11,84.57,1.02,98.46,1.4,28.2,32.2,24.3,72.0,1.4167,100.44,0.71,1.38
SEA_MY_KUALA_LUMPUR,2020-01-24,Malaysia,Kuala Lumpur,3.139,101.6869,0.0,25.43,30.73,21.41,81.81,1.17,98.44,0.4,28.5,33.8,24.1,68.0,1.75,100.41,0.2,0.4
SEA_MY_KUALA_LUMPUR,2020-01-25,Malaysia,Kuala Lumpur,3.139,101.6869,0.0,25.22,31.26,19.85,80.32,0.78,98.39,0.0,29.0,33.1,24.7,66.0,1.4722,100.35,0.0,0.0
SEA_MY_KUALA_LUMPUR,2020-01-26,Malaysia,Kuala Lumpur,3.139,101.6869,0.04,25.69,31.63,20.79,84.53,0.71,98.34,3.6,28.0,31.2,25.0,78.0,1.6667,100.31,1.82,3.56
SEA_MY_KUALA_LUMPUR,2020-01-27,Malaysia,Kuala Lumpur,3.139,101.6869,1.01,26.56,30.68,23.39,86.01,0.69,98.32,6.7,26.6,29.5,24.1,83.0,1.2222,100.36,3.855,5.69
SEA_MY_KUALA_LUMPUR,2020-01-28,Malaysia,Kuala Lumpur,3.139,101.6869,2.31,26.78,31.36,23.32,85.12,0.55,98.34,14.6,27.0,31.0,24.1,84.0,1.4444,100.43,8.455,12.29
SEA_MY_KUALA_LUMPUR,2020-01-29,Malaysia,Kuala Lumpur,3.139,101.6869,14.8,25.29,28.17,22.89,91.35,0.65,98.48,20.5,24.9,28.3,23.0,90.0,1.4722,100.54,17.65,5.699999999999999
SEA_MY_KUALA_LUMPUR,2020-01-30,Malaysia,Kuala Lumpur,3.139,101.6869,4.58,25.46,30.76,21.29,86.36,0.56,98.39,2.4,26.9,30.3,24.2,82.0,1.0278,100.42,3.49,2.18
SEA_MY_KUALA_LUMPUR,2020-01-31,Malaysia,Kuala Lumpur,3.139,101.6869,3.43,24.82,28.89,22.16,88.39,1.13,98.46,1.1,27.0,30.1,24.7,80.0,1.2778,100.44,2.265,2.33
SEA_MY_KUALA_LUMPUR,2020-02-01,Malaysia,Kuala Lumpur,3.139,101.6869,0.71,25.4,30.25,22.27,86.7,1.48,98.43,1.5,27.8,31.5,24.4,75.0,2.0278,100.42,1.105,0.79
SEA_MY_KUALA_LUMPUR,2020-02-02,Malaysia,Kuala Lumpur,3.139,101.6869,0.09,25.22,30.47,21.62,83.22,1.6,98.56,1.9,27.6,31.9,23.2,73.0,1.8611,100.53,0.995,1.8099999999999998
SEA_MY_KUALA_LUMPUR,2020-02-03,Malaysia,Kuala Lumpur,3.139,101.6869,0.01,24.58,30.29,19.73,82.25,1.08,98.56,0.1,27.1,31.8,23.3,75.0,1.3056,100.52,0.055,0.09000000000000001
SEA_MY_KUALA_LUMPUR,2020-02-04,Malaysia,Kuala Lumpur,3.139,101.6869,0.0,24.81,30.49,19.74,80.06,0.85,98.47,1.6,27.3,31.0,23.8,75.0,1.4167,100.43,0.8,1.6
SEA_MY_KUALA_LUMPUR,2020-02-05,Malaysia,Kuala Lumpur,3.139,101.6869,2.22,25.08,30.56,20.38,83.74,1.0,98.44,0.8,27.8,32.1,24.7,71.0,1.1667,100.42,1.5100000000000002,1.4200000000000002
SEA_MY_KUALA_LUMPUR,2020-02-06,Malaysia,Kuala Lumpur,3.139,101.6869,0.34,25.56,31.02,21.06,82.64,1.04,98.46,0.6,28.1,32.6,24.6,73.0,1.4722,100.46,0.47,0.25999999999999995
SEA_MY_KUALA_LUMPUR,2020-02-07,Malaysia,Kuala Lumpur,3.139,101.6869,0.13,25.12,30.41,21.53,81.59,1.27,98.5,17.6,27.3,31.6,24.0,83.0,1.3611,100.51,8.865,17.470000000000002
SEA_MY_KUALA_LUMPUR,2020-02-08,Malaysia,Kuala Lumpur,3.139,101.6869,0.27,24.97,30.37,19.88,78.7,0.88,98.57,0.1,27.1,31.8,22.8,74.0,1.6389,100.59,0.185,0.17
SEA_MY_KUALA_LUMPUR,2020-02-09,Malaysia,Kuala Lumpur,3.139,101.6869,8.49,25.4,30.38,21.05,86.32,0.89,98.52,11.5,26.6,30.8,24.0,82.0,1.25,100.52,9.995000000000001,3.01
SEA_MY_KUALA_LUMPUR,2020-02-10,Malaysia,Kuala Lumpur,3.139,101.6869,27.74,24.55,27.23,22.51,92.53,0.84,98.5,26.3,25.6,29.0,23.3,89.0,1.0556,100.5,27.02,1.4399999999999977
SEA_MY_KUALA_LUMPUR,2020-02-11,Malaysia,Kuala Lumpur,3.139,101.6869,10.13,24.94,28.47,22.09,90.7,1.23,98.52,1.5,27.4,30.5,24.7,79.0,1.8056,100.52,5.815,8.63
SEA_MY_KUALA_LUMPUR,2020-02-12,Malaysia,Kuala Lumpur,3.139,101.6869,1.43,25.71,30.16,22.54,87.51,1.28,98.52,0.7,28.1,31.5,25.6,77.0,1.5278,100.5,1.065,0.73
SEA_MY_KUALA_LUMPUR,2020-02-13,Malaysia,Kuala Lumpur,3.139,101.6869,12.3,26.29,31.02,22.32,85.89,0.97,98.44,9.4,27.3,32.0,24.2,84.0,1.5,100.44,10.850000000000001,2.9000000000000004
SEA_MY_KUALA_LUMPUR,2020-02-14,Malaysia,Kuala Lumpur,3.139,101.6869,7.31,26.58,31.91,22.36,85.52,0.57,98.36,10.0,26.6,30.5,23.8,89.0,1.7222,100.38,8.655,2.6900000000000004
SEA_MY_KUALA_LUMPUR,2020-02-15,Malaysia,Kuala Lumpur,3.139,101.6869,3.15,27.26,33.46,23.49,83.28,0.36,98.48,6.2,26.7,29.6,24.1,86.0,1.3611,100.54,4.675,3.0500000000000003
SEA_MY_KUALA_LUMPUR,2020-02-16,Malaysia,Kuala Lumpur,3.139,101.6869,0.17,26.89,32.27,22.3,80.23,0.4,98.53,12.1,27.0,30.7,23.8,86.0,1.1389,100.56,6.135,11.93
SEA_MY_KUALA_LUMPUR,2020-02-17,Malaysia,Kuala Lumpur,3.139,101.6869,3.4,25.6,30.05,21.58,81.26,0.89,98.59,6.7,27.1,30.8,24.2,86.0,1.1389,100.58,5.05,3.3000000000000003
SEA_MY_KUALA_LUMPUR,2020-02-18,Malaysia,Kuala Lumpur,3.139,101.6869,14.03,24.37,26.99,22.03,91.8,1.25,98.63,4.7,26.2,29.0,23.9,83.0,1.5,100.59,9.365,9.329999999999998
SEA_MY_KUALA_LUMPUR,2020-02-19,Malaysia,Kuala Lumpur,3.139,101.6869,0.44,25.11,30.1,21.12,85.37,1.24,98.59,0.0,27.5,31.5,24.4,74.0,1.4722,100.57,0.22,0.44
SEA_MY_KUALA_LUMPUR,2020-02-20,Malaysia,Kuala Lumpur,3.139,101.6869,0.84,25.16,30.25,21.42,85.08,1.37,98.53,0.3,27.6,32.1,23.5,73.0,2.1667,100.51,0.57,0.54
SEA_MY_KUALA_LUMPUR,2020-02-21,Malaysia,Kuala Lumpur,3.139,101.6869,3.3,25.13,30.07,21.61,85.58,1.39,98.64,0.7,27.2,31.1,22.9,75.0,2.0278,100.64,2.0,2.5999999999999996
SEA_MY_KUALA_LUMPUR,2020-02-22,Malaysia,Kuala Lumpur,3.139,101.6869,4.29,24.68,29.61,21.61,85.37,1.66,98.68,0.2,27.0,31.0,22.0,72.0,2.2222,100.62,2.245,4.09
SEA_MY_KUALA_LUMPUR,2020-02-23,Malaysia,Kuala Lumpur,3.139,101.6869,0.42,25.08,30.59,21.03,84.49,1.43,98.58,1.1,27.3,31.0,23.8,74.0,2.0833,100.55,0.76,0.6800000000000002
SEA_MY_KUALA_LUMPUR,2020-02-24,Malaysia,Kuala Lumpur,3.139,101.6869,0.32,25.4,31.02,21.01,84.49,1.35,98.48,0.6,27.8,32.2,24.0,73.0,1.9167,100.39,0.45999999999999996,0.27999999999999997
SEA_MY_KUALA_LUMPUR,2020-02-25,Malaysia,Kuala Lumpur,3.139,101.6869,1.41,25.64,31.56,21.12,83.12,1.09,98.39,0.0,28.3,32.6,24.8,69.0,1.7222,100.35,0.705,1.41
SEA_MY_KUALA_LUMPUR,2020-02-26,Malaysia,Kuala Lumpur,3.139,101.6869,15.85,25.69,31.53,21.3,83.89,1.15,98.39,0.0,28.7,33.2,24.0,69.0,2.0833,100.34,7.925,15.85
SEA_MY_KUALA_LUMPUR,2020-02-27,Malaysia,Kuala Lumpur,3.139,101.6869,5.54,25.84,31.4,21.47,84.11,1.19,98.36,0.2,28.7,33.3,25.0,66.0,2.1111,100.29,2.87,5.34
SEA_MY_KUALA_LUMPUR,2020-02-28,Malaysia,Kuala Lumpur,3.139,101.6869,0.0,25.72,31.37,21.31,82.24,1.3,98.31,0.0,28.7,33.7,23.9,67.0,2.3056,100.24,0.0,0.0
SEA_MY_KUALA_LUMPUR,2020-02-29,Malaysia,Kuala Lumpur,3.139,101.6869,0.0,25.78,31.62,20.96,80.72,1.07,98.25,0.0,29.0,34.0,24.7,66.0,2.2778,100.24,0.0,0.0
SEA_MY_KUALA_LUMPUR,2020-03-01,Malaysia,Kuala Lumpur,3.139,101.6869,0.63,26.28,32.09,21.91,80.87,0.87,98.33,0.9,29.1,33.2,24.9,69.0,1.8056,100.3,0.765,0.27
SEA_MY_KUALA_LUMPUR,2020-03-02,Malaysia,Kuala Lumpur,3.139,101.6869,11.04,26.21,32.25,20.86,79.79,0.84,98.31,4.6,28.9,34.0,25.5,71.0,1.4722,100.32,7.819999999999999,6.4399999999999995
SEA_MY_KUALA_LUMPUR,2020-03-03,Malaysia,Kuala Lumpur,3.139,101.6869,4.13,26.57,31.84,22.36,82.68,0.9,98.32,1.3,29.3,34.2,25.1,70.0,1.5833,100.32,2.715,2.83
SEA_MY_KUALA_LUMPUR,2020-03-04,Malaysia,Kuala Lumpur,3.139,101.6869,0.04,27.05,32.38,22.55,80.62,0.86,98.33,2.6,29.5,33.8,25.6,68.0,1.3333,100.33,1.32,2.56
SEA_MY_KUALA_LUMPUR,2020-03-05,Malaysia,Kuala Lumpur,3.139,101.6869,3.82,26.35,30.73,22.91,85.47,0.68,98.4,50.2,26.8,31.2,24.9,84.0,1.1667,100.49,27.01,46.38
SEA_MY_KUALA_LUMPUR,2020-03-06,Malaysia,Kuala Lumpur,3.139,101.6869,3.19,26.68,30.92,23.96,81.1,0.47,98.52,25.0,26.2,30.5,24.0,86.0,1.3056,100.57,14.095,21.81
SEA_MY_KUALA_LUMPUR,2020-03-07,Malaysia,Kuala Lumpur,3.139,101.6869,7.38,25.78,30.55,22.38,85.56,0.68,98.53,7.4,26.7,30.0,24.2,86.0,1.3056,100.55,7.390000000000001,0.020000000000000462
SEA_MY_KUALA_LUMPUR,2020-03-08,Malaysia,Kuala Lumpur,3.139,101.6869,2.26,27.03,31.74,23.58,79.48,0.56,98.42,0.2,27.8,31.4,25.0,83.0,1.6389,100.37,1.23,2.0599999999999996
SEA_MY_KUALA_LUMPUR,2020-03-09,Malaysia,Kuala Lumpur,3.139,101.6869,1.36,27.33,32.33,23.81,83.55,0.57,98.29,3.9,28.4,32.3,25.5,83.0,1.0278,100.24,2.63,2.54
SEA_MY_KUALA_LUMPUR,2020-03-10,Malaysia,Kuala Lumpur,3.139,101.6869,0.23,27.68,32.32,24.46,83.7,0.57,98.26,7.4,28.5,32.3,25.0,83.0,1.2222,100.27,3.8150000000000004,7.17
SEA_MY_KUALA_LUMPUR,2020-03-11,Malaysia,Kuala Lumpur,3.139,101.6869,11.17,27.71,32.6,24.15,81.93,0.65,98.36,6.3,27.8,31.7,25.1,84.0,1.3333,100.42,8.735,4.87
SEA_MY_KUALA_LUMPUR,2020-03-12,Malaysia,Kuala Lumpur,3.139,101.6869,3.6,27.04,32.52,22.14,81.06,0.73,98.49,2.3,27.7,32.7,24.0,83.0,1.4444,100.52,2.95,1.3000000000000003
SEA_MY_KUALA_LUMPUR,2020-03-13,Malaysia,Kuala Lumpur,3.139,101.6869,0.46,27.33,32.96,22.24,79.34,0.67,98.47,2.0,27.7,31.7,24.6,84.0,1.0556,100.46,1.23,1.54
SEA_MY_KUALA_LUMPUR,2020-03-14,Malaysia,Kuala Lumpur,3.139,101.6869,0.06,26.52,31.21,22.84,84.31,1.03,98.38,1.3,28.2,32.6,25.0,78.0,1.3889,100.32,0.68,1.24
SEA_MY_KUALA_LUMPUR,2020-03-15,Malaysia,Kuala Lumpur,3.139,101.6869,7.53,26.04,30.38,23.09,86.48,1.12,98.35,4.5,28.4,32.9,24.7,76.0,1.9722,100.33,6.015000000000001,3.0300000000000002
SEA_MY_KUALA_LUMPUR,2020-03-16,Malaysia,Kuala Lumpur,3.139,101.6869,1.59,25.92,30.67,22.73,84.48,1.17,98.47,0.0,28.5,32.5,23.5,70.0,2.25,100.43,0.795,1.59
SEA_MY_KUALA_LUMPUR,2020-03-17,Malaysia,Kuala Lumpur,3.139,101.6869,0.62,26.03,31.49,21.19,80.4,1.08,98.52,0.0,28.5,32.8,24.9,70.0,1.6944,100.47,0.31,0.62
SEA_MY_KUALA_LUMPUR,2020-03-18,Malaysia,Kuala Lumpur,3.139,101.6869,2.69,26.02,30.31,22.39,84.8,0.83,98.41,6.6,27.3,31.0,24.8,81.0,1.3889,100.41,4.645,3.9099999999999997
SEA_MY_KUALA_LUMPUR,2020-03-19,Malaysia,Kuala Lumpur,3.139,101.6869,4.07,26.03,31.3,22.06,78.74,0.8,98.43,11.5,26.5,30.0,23.9,86.0,1.1667,100.46,7.785,7.43
SEA_MY_KUALA_LUMPUR,2020-03-20,Malaysia,Kuala Lumpur,3.139,101.6869,0.32,26.13,32.22,20.63,78.02,0.58,98.44,1.5,27.7,31.6,24.4,77.0,1.25,100.45,0.91,1.18
SEA_MY_KUALA_LUMPUR,2020-03-21,Malaysia,Kuala Lumpur,3.139,101.6869,7.06,26.34,31.48,21.83,83.02,0.57,98.46,3.0,26.8,30.8,24.0,86.0,1.4444,100.48,5.029999999999999,4.06
SEA_MY_KUALA_LUMPUR,2020-03-22,Malaysia,Kuala Lumpur,3.139,101.6869,3.26,25.83,30.54,22.68,85.23,0.49,98.45,7.4,26.7,30.1,23.7,86.0,1.3056,100.43,5.33,4.140000000000001
SEA_MY_KUALA_LUMPUR,2020-03-23,Malaysia,Kuala Lumpur,3.139,101.6869,10.08,25.38,28.52,23.58,89.85,0.36,98.34,10.5,26.3,29.8,24.5,87.0,1.3611,100.38,10.29,0.41999999999999993
SEA_MY_KUALA_LUMPUR,2020-03-24,Malaysia,Kuala Lumpur,3.139,101.6869,12.78,26.07,30.11,23.16,85.24,0.69,98.23,11.9,26.6,31.0,23.7,86.0,1.3889,100.22,12.34,0.879999999999999
SEA_MY_KUALA_LUMPUR,2020-03-25,Malaysia,Kuala Lumpur,3.139,101.6869,0.51,26.43,31.89,22.2,82.24,0.95,98.15,0.9,28.5,32.8,23.9,77.0,1.75,100.16,0.7050000000000001,0.39
SEA_MY_KUALA_LUMPUR,2020-03-26,Malaysia,Kuala Lumpur,3.139,101.6869,0.64,26.86,32.64,22.07,81.68,0.95,98.25,4.4,28.3,33.0,24.8,79.0,0.9444,100.32,2.52,3.7600000000000002
SEA_MY_KUALA_LUMPUR,2020-03-27,Malaysia,Kuala Lumpur,3.139,101.6869,13.37,26.95,31.76,22.69,83.1,0.68,98.35,3.1,27.4,30.9,25.0,86.0,1.0,100.38,8.235,10.27
SEA_MY_KUALA_LUMPUR,2020-03-28,Malaysia,Kuala Lumpur,3.139,101.6869,1.14,27.72,32.03,22.78,77.76,0.48,98.3,1.7,27.8,31.0,24.9,84.0,1.25,100.29,1.42,0.56
SEA_MY_KUALA_LUMPUR,2020-03-29,Malaysia,Kuala Lumpur,3.139,101.6869,5.5,27.31,32.18,22.62,81.86,0.66,98.19,4.6,27.9,32.0,24.1,82.0,1.3889,100.24,5.05,0.9000000000000004
SEA_MY_KUALA_LUMPUR,2020-03-30,Malaysia,Kuala Lumpur,3.139,101.6869,3.21,27.17,32.02,23.3,83.62,0.65,98.28,4.6,27.2,30.2,24.3,85.0,1.4722,100.36,3.905,1.3899999999999997
SEA_MY_KUALA_LUMPUR,2020-03-31,Malaysia,Kuala Lumpur,3.139,101.6869,4.19,27.49,32.97,22.16,76.48,0.5,98.29,3.4,27.7,31.4,24.6,84.0,1.0556,100.33,3.795,0.7900000000000005
SEA_MY_KUALA_LUMPUR,2020-04-01,Malaysia,Kuala Lumpur,3.139,101.6869,1.62,27.77,33.18,22.63,79.3,0.46,98.27,8.9,28.3,32.7,25.1,79.0,1.1944,100.31,5.26,7.28
SEA_MY_KUALA_LUMPUR,2020-04-02,Malaysia,Kuala Lumpur,3.139,101.6869,14.69,27.43,32.29,23.88,83.02,0.65,98.26,6.3,27.7,32.5,24.2,81.0,1.1944,100.34,10.495,8.39
SEA_MY_KUALA_LUMPUR,2020-04-03,Malaysia,Kuala Lumpur,3.139,101.6869,11.65,26.52,30.92,23.29,86.66,0.89,98.34,2.6,26.7,29.9,24.0,88.0,1.3056,100.41,7.125,9.05
SEA_MY_KUALA_LUMPUR,2020-04-04,Malaysia,Kuala Lumpur,3.139,101.6869,3.56,26.52,31.14,22.9,86.07,1.02,98.32,4.5,27.5,31.5,25.0,86.0,1.1667,100.38,4.03,0.94
SEA_MY_KUALA_LUMPUR,2020-04-05,Malaysia,Kuala Lumpur,3.139,101.6869,2.02,26.78,31.56,22.51,85.13,0.77,98.39,0.2,27.3,31.0,24.6,85.0,1.1389,100.44,1.11,1.82
SEA_MY_KUALA_LUMPUR,2020-04-06,Malaysia,Kuala Lumpur,3.139,101.6869,11.31,26.54,30.2,24.03,85.12,0.53,98.44,8.9,26.6,30.8,24.5,85.0,1.1389,100.45,10.105,2.41
SEA_MY_KUALA_LUMPUR,2020-04-07,Malaysia,Kuala Lumpur,3.139,101.6869,18.34,26.74,30.02,23.73,82.09,0.65,98.38,2.4,27.2,29.9,24.8,83.0,0.8889,100.38,10.37,15.94
SEA_MY_KUALA_LUMPUR,2020-04-08,Malaysia,Kuala Lumpur,3.139,101.6869,1.71,26.97,31.73,23.09,82.09,0.46,98.42,8.0,27.4,31.0,25.0,84.0,1.0278,100.45,4.855,6.29
SEA_MY_KUALA_LUMPUR,2020-04-09,Malaysia,Kuala Lumpur,3.139,101.6869,0.32,26.77,32.07,22.97,81.27,0.75,98.44,0.3,28.2,33.5,22.6,77.0,1.9444,100.43,0.31,0.020000000000000018
SEA_MY_KUALA_LUMPUR,2020-04-10,Malaysia,Kuala Lumpur,3.139,101.6869,0.17,26.55,32.09,21.1,80.13,0.85,98.49,0.9,27.9,31.9,24.0,79.0,1.0833,100.51,0.535,0.73
SEA_MY_KUALA_LUMPUR,2020-04-11,Malaysia,Kuala Lumpur,3.139,101.6869,0.06,26.52,30.52,23.12,82.39,0.81,98.5,0.1,28.8,32.8,25.8,75.0,1.3333,100.44,0.08,0.04000000000000001
SEA_MY_KUALA_LUMPUR,2020-04-12,Malaysia,Kuala Lumpur,3.139,101.6869,3.53,27.09,31.38,22.93,82.52,0.72,98.38,14.0,28.0,32.2,24.1,81.0,1.1111,100.36,8.765,10.47
