sample_id,entity_id,date,split,country,location_name,feature_canonical_latitude,feature_canonical_longitude,feature_month_sin,feature_month_cos,feature_day_of_year_sin,feature_day_of_year_cos,feature_rainfall_lag_1d_mm,feature_rainfall_lag_7d_mm,feature_rainfall_lag_30d_mm,feature_rainfall_rolling_7d_mean_prev_mm,feature_rainfall_rolling_30d_sum_prev_mm,feature_rainfall_rolling_90d_mean_prev_mm,feature_wet_spell_days_prev,feature_dry_spell_days_prev,feature_was_wet_previous_day,feature_rainfall_lag_1d_mm_was_imputed,feature_rainfall_lag_7d_mm_was_imputed,feature_rainfall_lag_30d_mm_was_imputed,feature_rainfall_rolling_7d_mean_prev_mm_was_imputed,feature_rainfall_rolling_30d_sum_prev_mm_was_imputed,feature_rainfall_rolling_90d_mean_prev_mm_was_imputed,feature_wet_spell_days_prev_was_imputed,feature_dry_spell_days_prev_was_imputed,feature_was_wet_previous_day_was_imputed
SEA_PH_MANILA__20220605,SEA_PH_MANILA,2022-06-05,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.4470937929851142,-0.8944870822287954,0.4449999999999999,0.885,0.26,4.127142857142851,202.695,4.865055555555556,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220606,SEA_PH_MANILA,2022-06-06,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.4316728524737838,-0.9020302369860708,0.36,7.36,0.78,4.052142857142851,202.795,4.869,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220607,SEA_PH_MANILA,2022-06-07,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.4161246959914746,-0.9093075592922356,2.23,4.98,0.225,3.319285714285708,204.245,4.888555555555556,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220608,SEA_PH_MANILA,2022-06-08,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.4004539056512664,-0.9163169044870048,20.42,6.69,0.745,5.524999999999993,224.44,5.111666666666666,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220609,SEA_PH_MANILA,2022-06-09,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.3846650997070012,-0.923056206884176,2.915,5.99,1.29,4.98571428571428,226.61,5.1257777777777775,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220610,SEA_PH_MANILA,2022-06-10,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.3687629311922603,-0.9295234803804002,1.73,2.54,0.57,4.377142857142851,227.05,5.109555555555556,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220611,SEA_PH_MANILA,2022-06-11,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.352752086549095,-0.9357168190404936,2.64,0.4449999999999999,1.27,4.391428571428565,229.12,5.053611111111111,5.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220612,SEA_PH_MANILA,2022-06-12,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.3366372842469106,-0.9416343976591258,4.245,0.36,9.2,4.934285714285708,232.095,4.9494444444444445,6.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220613,SEA_PH_MANILA,2022-06-13,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.3204232733919116,-0.9472744722987168,11.625,2.23,3.54,6.543571428571424,234.52,4.976,7.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220614,SEA_PH_MANILA,2022-06-14,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.3041148323275184,-0.9526353808033824,9.35,20.42,16.145,7.560714285714279,240.33,5.054611111111111,8.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220615,SEA_PH_MANILA,2022-06-15,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,7.945,2.915,15.48,5.778571428571422,232.13,5.076666666666667,9.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220616,SEA_PH_MANILA,2022-06-16,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.27123391067291,-0.962513462607708,5.115,1.73,13.97,6.092857142857136,221.765,5.109222222222223,10.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220617,SEA_PH_MANILA,2022-06-17,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.2546711202412288,-0.9670277247913204,6.255000000000001,2.64,13.9,6.7392857142857086,214.05,5.121888888888889,11.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220618,SEA_PH_MANILA,2022-06-18,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658312,3.59,4.245,12.725,6.874999999999994,203.74,5.151166666666667,12.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220619,SEA_PH_MANILA,2022-06-19,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.2213252843824324,-0.9752000402445824,4.165,11.625,15.765,6.863571428571423,195.18,5.181166666666667,13.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220620,SEA_PH_MANILA,2022-06-20,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.2045520661262008,-0.9788556850953578,6.44,9.35,3.63,6.1228571428571374,185.855,5.2425,14.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220621,SEA_PH_MANILA,2022-06-21,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.1877185654371988,-0.9822228566828406,6.775,7.945,12.425,5.754999999999995,189.0,5.3149444444444445,15.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220622,SEA_PH_MANILA,2022-06-22,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.1708297432253444,-0.985300562686109,10.655,5.115,10.38,6.142142857142852,187.23,5.413888888888889,16.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220623,SEA_PH_MANILA,2022-06-23,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.1538905767040621,-0.9880878960910772,12.115,6.255000000000001,2.175,7.142142857142852,188.965,5.534833333333334,17.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220624,SEA_PH_MANILA,2022-06-24,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.1369060579234757,-0.9905840354577968,5.98,3.59,3.035,7.102857142857137,192.77,5.5938888888888885,18.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220625,SEA_PH_MANILA,2022-06-25,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.1198811922992278,-0.99278824516254,4.16,4.165,8.05,7.184285714285709,193.895,5.6273333333333335,19.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220626,SEA_PH_MANILA,2022-06-26,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.1028209971373602,-0.9946998756145892,2.425,6.44,16.425,6.935714285714281,188.27,5.647111111111111,20.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220627,SEA_PH_MANILA,2022-06-27,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.0857305001556943,-0.9963183634476755,16.11,6.775,11.82,8.317142857142851,187.955,5.81738888888889,21.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220628,SEA_PH_MANILA,2022-06-28,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.0686147380021341,-0.9976432316860064,26.565,10.655,0.885,11.14428571428571,202.7,6.082944444444445,22.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220629,SEA_PH_MANILA,2022-06-29,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.0514787547703467,-0.9986740898848304,34.965,12.115,7.36,14.617142857142852,236.78000000000003,6.429944444444445,23.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220630,SEA_PH_MANILA,2022-06-30,train,Philippines,Manila,14.5995,120.9842,1.2246467991473532e-16,-1.0,0.0343276005132438,-0.9994106342455052,13.52,5.98,4.98,14.817857142857138,242.94,6.5735,24.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220701,SEA_PH_MANILA,2022-07-01,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,0.0171663297547073,-0.9998526477050268,13.795000000000002,4.16,6.69,15.934285714285709,251.755,6.660722222222223,25.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220702,SEA_PH_MANILA,2022-07-02,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,4.12,2.425,5.99,15.928571428571423,249.185,6.691222222222222,26.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220703,SEA_PH_MANILA,2022-07-03,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.0171663297547071,-0.9998526477050268,1.215,16.11,2.54,15.755714285714282,244.41,6.704222222222223,27.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220704,SEA_PH_MANILA,2022-07-04,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.0343276005132431,-0.9994106342455054,0.285,26.565,0.4449999999999999,13.494999999999996,242.155,6.608222222222222,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220705,SEA_PH_MANILA,2022-07-05,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.051478754770346,-0.9986740898848304,4.175,34.965,0.36,10.296428571428564,245.885,6.413666666666667,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220706,SEA_PH_MANILA,2022-07-06,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.0686147380021343,-0.9976432316860064,9.835,13.52,2.23,6.706428571428566,255.36,6.405166666666667,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220707,SEA_PH_MANILA,2022-07-07,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.0857305001556945,-0.9963183634476755,18.475,13.795000000000002,20.42,7.414285714285708,271.605,6.568055555555556,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220708,SEA_PH_MANILA,2022-07-08,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.1028209971373604,-0.9946998756145892,15.685,4.12,2.915,7.684285714285709,266.87,6.567722222222223,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220709,SEA_PH_MANILA,2022-07-09,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.1198811922992271,-0.99278824516254,26.585,1.215,1.73,10.893571428571423,290.54,6.805777777777779,5.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220710,SEA_PH_MANILA,2022-07-10,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.136906057923475,-0.990584035457797,10.015,0.285,2.64,12.150714285714278,298.82500000000005,6.883166666666667,6.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220711,SEA_PH_MANILA,2022-07-11,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.1538905767040614,-0.9880878960910772,7.785,4.175,4.245,13.222142857142853,303.97,6.872611111111111,7.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220712,SEA_PH_MANILA,2022-07-12,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.1708297432253441,-0.985300562686109,14.785,9.835,11.625,14.737857142857138,314.51000000000005,6.937888888888889,8.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220713,SEA_PH_MANILA,2022-07-13,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.1877185654371986,-0.9822228566828408,18.275,18.475,9.35,15.943571428571422,321.16,7.091333333333332,9.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220714,SEA_PH_MANILA,2022-07-14,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.2045520661262005,-0.978855685095358,2.365,15.685,7.945,13.642142857142852,314.175,7.089944444444445,10.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220715,SEA_PH_MANILA,2022-07-15,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.2213252843824321,-0.9752000402445826,1.515,26.585,5.115,11.617857142857137,307.745,7.083555555555555,11.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220716,SEA_PH_MANILA,2022-07-16,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.2380332770614851,-0.9712569994658315,6.7700000000000005,10.015,6.255000000000001,8.78714285714285,309.40000000000003,7.053666666666667,12.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220717,SEA_PH_MANILA,2022-07-17,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.254671120241229,-0.9670277247913204,17.195,7.785,3.59,9.812857142857135,320.34000000000003,7.1402777777777775,13.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220718,SEA_PH_MANILA,2022-07-18,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.2712339106729102,-0.962513462607708,16.965,14.785,4.165,11.124285714285708,333.715,7.305777777777777,14.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220719,SEA_PH_MANILA,2022-07-19,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.287716767226167,-0.9577155432887804,16.705,18.275,6.44,11.39857142857142,346.255,7.479777777777778,15.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220720,SEA_PH_MANILA,2022-07-20,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.3041148323275178,-0.9526353808033826,7.12,2.365,6.775,9.804999999999993,346.935,7.514888888888888,16.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220721,SEA_PH_MANILA,2022-07-21,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.3204232733919109,-0.947274472298717,19.545,1.515,10.655,12.25928571428571,359.705,7.708722222222223,17.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220722,SEA_PH_MANILA,2022-07-22,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.3366372842469099,-0.941634397659126,9.235,6.7700000000000005,12.115,13.362142857142851,358.285,7.772444444444446,18.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220723,SEA_PH_MANILA,2022-07-23,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.3527520865490947,-0.9357168190404936,7.935,17.195,5.98,13.52857142857142,354.105,7.847666666666666,19.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220724,SEA_PH_MANILA,2022-07-24,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.36876293119226,-0.9295234803804004,5.045,16.965,4.16,11.792857142857136,353.17,7.871833333333334,20.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220725,SEA_PH_MANILA,2022-07-25,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.3846650997070009,-0.923056206884176,9.835,16.705,2.425,10.774285714285709,358.845,7.941055555555555,21.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220726,SEA_PH_MANILA,2022-07-26,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.4004539056512661,-0.9163169044870048,11.525,7.12,16.11,10.034285714285708,367.945,8.034166666666666,22.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220727,SEA_PH_MANILA,2022-07-27,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.4161246959914748,-0.9093075592922356,4.775,19.545,26.565,9.699285714285708,356.61,7.995388888888889,23.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220728,SEA_PH_MANILA,2022-07-28,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.431672852473784,-0.9020302369860708,8.42,9.235,34.965,8.109999999999994,338.465,8.043666666666667,24.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220729,SEA_PH_MANILA,2022-07-29,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.447093792985114,-0.8944870822287955,12.025,7.935,13.52,8.508571428571424,315.52500000000003,8.11338888888889,25.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220730,SEA_PH_MANILA,2022-07-30,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.4623829729035149,-0.88668031802274,17.6,5.045,13.795000000000002,9.889285714285707,319.605,8.300777777777778,26.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220731,SEA_PH_MANILA,2022-07-31,train,Philippines,Manila,14.5995,120.9842,-0.4999999999999997,-0.8660254037844388,-0.4775358864374881,-0.8786122450571483,16.98,9.835,4.12,11.594285714285707,322.79,8.48788888888889,27.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220801,SEA_PH_MANILA,2022-08-01,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.4925480679538642,-0.8702852410301554,15.995,11.525,1.215,12.47428571428571,334.665,8.657444444444446,28.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220802,SEA_PH_MANILA,2022-08-02,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.5074150932938452,-0.8617017599480683,12.86,4.775,0.285,12.664999999999994,346.31,8.797,29.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220803,SEA_PH_MANILA,2022-08-03,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.5221325810768248,-0.8528643314021597,5.08,8.42,4.175,12.708571428571425,351.105,8.842166666666666,30.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220804,SEA_PH_MANILA,2022-08-04,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.5366961939916003,-0.8437755598231858,10.06,12.025,9.835,12.942857142857138,356.99,8.950777777777779,31.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220805,SEA_PH_MANILA,2022-08-05,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.5511016400745998,-0.8344381237138474,30.700000000000003,17.6,18.475,15.61071428571428,377.855,9.289,32.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220806,SEA_PH_MANILA,2022-08-06,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.5653446739747425,-0.8248547748594246,62.775000000000006,16.98,15.685,22.06428571428571,422.155,9.977833333333336,33.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220807,SEA_PH_MANILA,2022-08-07,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.5794210982045637,-0.8150283375168114,10.56,15.995,26.585,21.147142857142853,417.03,10.092666666666666,34.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220808,SEA_PH_MANILA,2022-08-08,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.5933267643772321,-0.8049617075821958,14.28,12.86,10.015,20.90214285714285,404.725,10.243055555555555,35.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220809,SEA_PH_MANILA,2022-08-09,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.6070575744291004,-0.794657851737625,9.8,5.08,7.785,20.465,404.51,10.33761111111111,36.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220810,SEA_PH_MANILA,2022-08-10,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.6206094818274228,-0.7841198065767104,4.819999999999999,10.06,14.785,20.42785714285714,401.545,10.384833333333331,37.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220811,SEA_PH_MANILA,2022-08-11,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.6339784927628865,-0.77335067770973,2.955,30.700000000000003,18.275,19.41285714285714,389.715,10.403555555555556,38.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220812,SEA_PH_MANILA,2022-08-12,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.6471606673266059,-0.7623536388483905,3.855,62.775000000000006,2.365,15.577857142857138,375.295,10.344166666666666,39.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220813,SEA_PH_MANILA,2022-08-13,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.6601521206712315,-0.7511319308705201,9.705,10.56,1.515,7.996428571428566,382.635,10.412666666666668,40.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220814,SEA_PH_MANILA,2022-08-14,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.6729490241558326,-0.7396888608649671,15.93,14.28,6.7700000000000005,8.763571428571423,397.05,10.41027777777778,41.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220815,SEA_PH_MANILA,2022-08-15,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.6855476064742154,-0.7280278011569848,19.75,9.8,17.195,9.544999999999993,410.03,10.457722222222223,42.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220816,SEA_PH_MANILA,2022-08-16,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.6979441547663433,-0.7161521883143935,19.755,4.819999999999999,16.965,10.96714285714285,412.59,10.522,43.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220817,SEA_PH_MANILA,2022-08-17,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.7101350157125356,-0.7040655221348059,2.76,2.955,16.705,10.672857142857138,398.385,10.398222222222223,44.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220818,SEA_PH_MANILA,2022-08-18,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.7221165966101161,-0.691771364614222,12.13,3.855,7.12,11.98357142857142,393.81000000000006,10.39161111111111,45.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220819,SEA_PH_MANILA,2022-08-19,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.7338853664321993,-0.6792733388972929,11.41,9.705,19.545,13.06285714285714,398.1,10.343222222222222,46.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220820,SEA_PH_MANILA,2022-08-20,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.7454378568683003,-0.6665751282095631,4.305,15.93,9.235,12.291428571428566,382.86,10.350722222222222,47.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220821,SEA_PH_MANILA,2022-08-21,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.7567706633464625,-0.653680474772006,4.405,19.75,7.935,10.644999999999994,378.03,10.26161111111111,48.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220822,SEA_PH_MANILA,2022-08-22,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.7678804460366,-0.6405931786981752,10.905,19.755,5.045,9.381428571428566,381.0,10.267444444444443,49.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220823,SEA_PH_MANILA,2022-08-23,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.7787639308347605,-0.627317096874294,19.6,2.76,9.835,9.359285714285708,395.55500000000006,10.461055555555555,50.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220824,SEA_PH_MANILA,2022-08-24,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.7894179103280194,-0.6138561418226122,28.74,12.13,11.525,13.070714285714278,414.46,10.746666666666668,51.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220825,SEA_PH_MANILA,2022-08-25,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.7998392447397191,-0.6002142805483686,8.225,11.41,4.775,12.512857142857138,411.16,10.748611111111112,52.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220826,SEA_PH_MANILA,2022-08-26,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.8100248628547748,-0.5863955333706962,2.655,4.305,8.42,11.26214285714285,409.04,10.595611111111111,53.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220827,SEA_PH_MANILA,2022-08-27,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.8199717629247767,-0.5724039727378154,3.405,4.405,12.025,11.133571428571424,404.025,10.50211111111111,54.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_PH_MANILA__20220828,SEA_PH_MANILA,2022-08-28,train,Philippines,Manila,14.5995,120.9842,-0.8660254037844385,-0.5000000000000004,-0.8296770135526185,-0.5582437220268655,9.36,10.905,17.6,11.841428571428564,401.36,10.596277777777775,55.0,0.0,1.0,0,0,0,0,0,0,0,0,0
